CALENDAR_DATE,PRICE,QUANTITY,SELL_ID
2012-07-13,16.47,50,3056
2012-07-14,16.47,50,3056
2012-07-15,16.47,66,3056
2012-07-16,16.47,62,3056
2012-07-17,16.47,64,3056
2012-07-18,16.47,66,3056
2012-07-19,16.47,62,3056
2012-07-20,16.47,52,3056
2012-07-21,16.47,44,3056
2012-07-22,16.47,64,3056
2012-07-23,16.47,62,3056
2012-07-24,16.47,68,3056
2012-07-25,16.47,70,3056
2012-07-26,16.47,68,3056
2012-07-27,16.47,44,3056
2012-07-28,16.47,46,3056
2012-07-29,16.47,62,3056
2012-07-30,16.47,70,3056
2012-07-31,16.47,68,3056
2012-01-08,16.47,64,3056
2012-02-08,16.47,70,3056
2012-03-08,16.47,52,3056
2012-04-08,16.47,50,3056
2012-05-08,16.47,68,3056
2012-06-08,16.47,62,3056
2012-07-08,16.47,62,3056
2012-08-08,16.47,70,3056
2012-09-08,16.47,62,3056
2012-10-08,16.47,52,3056
2012-11-08,16.47,44,3056
2012-12-08,16.47,66,3056
2012-08-13,16.47,62,3056
2012-08-14,16.47,70,3056
2012-08-15,16.47,68,3056
2012-08-16,16.47,68,3056
2012-08-17,16.47,52,3056
2012-08-18,16.47,46,3056
2012-08-19,16.47,64,3056
2012-08-20,16.47,66,3056
2012-08-21,16.47,70,3056
2012-08-22,16.47,62,3056
2012-08-23,16.47,68,3056
2012-08-24,16.47,50,3056
2012-08-25,16.47,52,3056
2012-08-26,16.47,64,3056
2012-08-27,16.47,64,3056
2012-08-28,16.47,64,3056
2012-08-29,16.47,64,3056
2012-08-30,16.47,70,3056
2012-08-31,16.47,52,3056
2012-01-09,16.47,44,3056
2012-02-09,16.47,64,3056
2012-03-09,16.47,62,3056
2012-04-09,18.42,54,3056
2012-05-09,18.42,58,3056
2012-06-09,18.42,52,3056
2012-07-09,18.42,42,3056
2012-08-09,18.42,36,3056
2012-09-09,18.42,50,3056
2012-10-09,18.42,56,3056
2012-11-09,18.42,58,3056
2012-12-09,18.42,50,3056
2012-09-13,18.42,50,3056
2012-09-14,18.42,44,3056
2012-09-15,18.42,42,3056
2012-09-16,18.42,40,3056
2012-09-17,18.42,42,3056
2012-09-18,18.42,36,3056
2012-09-19,18.42,58,3056
2012-09-20,18.42,58,3056
2012-09-21,18.42,36,3056
2012-09-22,18.42,42,3056
2012-09-23,18.42,50,3056
2012-09-24,18.42,50,3056
2012-09-25,18.42,52,3056
2012-09-26,18.42,52,3056
2012-09-27,18.42,58,3056
2012-09-28,18.42,36,3056
2012-09-29,18.42,36,3056
2012-09-30,18.42,58,3056
2012-01-10,18.42,50,3056
2012-02-10,18.42,52,3056
2012-03-10,18.42,56,3056
2012-04-10,18.42,56,3056
2012-05-10,18.42,42,3056
2012-06-10,18.42,44,3056
2012-07-10,18.42,40,3056
2012-08-10,18.42,38,3056
2012-09-10,18.42,38,3056
2012-10-10,18.42,42,3056
2012-11-10,18.42,38,3056
2012-12-10,18.42,28,3056
2012-10-13,18.42,34,3056
2012-10-14,18.42,56,3056
2012-10-15,18.42,58,3056
2012-10-16,18.42,52,3056
2012-10-17,18.42,54,3056
2012-10-18,18.42,54,3056
2012-10-19,18.42,44,3056
2012-10-20,18.42,36,3056
2012-10-21,18.42,56,3056
2012-10-22,18.42,54,3056
2012-10-23,18.42,52,3056
2012-10-24,18.42,52,3056
2012-10-25,18.42,54,3056
2012-10-26,18.42,36,3056
2012-10-27,18.42,42,3056
2012-10-28,18.42,56,3056
2012-10-29,18.42,56,3056
2012-10-30,18.42,58,3056
2012-10-31,18.42,50,3056
2012-01-11,18.42,54,3056
2012-02-11,18.42,44,3056
2012-03-11,18.42,42,3056
2012-04-11,18.42,52,3056
2012-05-11,18.42,56,3056
2012-06-11,18.42,58,3056
2012-07-11,18.42,56,3056
2012-08-11,18.42,54,3056
2012-09-11,18.42,36,3056
2012-10-11,18.42,44,3056
2012-11-11,18.42,58,3056
2012-12-11,18.42,54,3056
2012-11-13,18.42,58,3056
2012-11-14,18.42,54,3056
2012-11-15,18.42,50,3056
2012-11-16,18.42,38,3056
2012-11-17,18.42,38,3056
2012-11-18,18.42,50,3056
2012-11-19,18.42,56,3056
2012-11-20,18.42,50,3056
2012-11-21,18.42,54,3056
2012-11-22,18.42,50,3056
2012-11-23,18.42,40,3056
2012-11-24,18.42,36,3056
2012-11-25,18.42,54,3056
2012-11-26,18.42,50,3056
2012-11-27,18.42,54,3056
2012-11-28,18.42,54,3056
2012-11-29,18.42,56,3056
2012-11-30,18.42,38,3056
2012-01-12,18.42,42,3056
2012-02-12,18.42,54,3056
2012-03-12,18.42,50,3056
2012-04-12,18.42,50,3056
2012-05-12,18.42,50,3056
2012-06-12,18.42,54,3056
2012-07-12,18.42,38,3056
2012-08-12,18.42,42,3056
2012-09-12,18.42,54,3056
2012-10-12,18.42,50,3056
2012-11-12,18.42,56,3056
2012-12-12,18.42,50,3056
2012-12-13,18.42,64,3056
2012-12-14,18.42,50,3056
2012-12-15,18.42,44,3056
2012-12-16,18.42,58,3056
2012-12-17,18.42,56,3056
2012-12-18,18.42,56,3056
2012-12-19,18.42,52,3056
2012-12-20,18.42,58,3056
2012-12-21,18.42,44,3056
2012-12-22,18.42,50,3056
2012-12-23,18.42,58,3056
2012-12-24,18.42,64,3056
2012-12-25,18.42,52,3056
2012-12-26,18.42,50,3056
2012-12-27,18.42,64,3056
2012-12-28,18.42,44,3056
2012-12-29,18.42,44,3056
2012-12-30,18.42,62,3056
2012-12-31,18.42,64,3056
2013-01-01,18.42,54,3056
2013-02-01,19.41,48,3056
2013-03-01,19.41,58,3056
2013-04-01,19.41,38,3056
2013-05-01,19.41,34,3056
2013-06-01,19.41,60,3056
2013-07-01,19.41,36,3056
2013-08-01,19.41,46,3056
2013-09-01,19.41,46,3056
2013-10-01,19.41,54,3056
2013-11-01,19.41,38,3056
2013-12-01,19.41,46,3056
2013-01-13,19.41,58,3056
2013-01-14,19.41,54,3056
2013-01-15,19.41,56,3056
2013-01-16,19.41,54,3056
2013-01-17,19.41,60,3056
2013-01-18,19.41,46,3056
2013-01-19,19.41,38,3056
2013-01-20,19.41,54,3056
2013-01-21,19.41,56,3056
2013-01-22,19.41,52,3056
2013-01-23,19.41,48,3056
2013-01-24,19.41,46,3056
2013-01-25,19.41,38,3056
2013-01-26,19.41,42,3056
2013-01-27,19.41,56,3056
2013-01-28,19.41,44,3056
2013-01-29,19.41,42,3056
2013-01-30,19.41,46,3056
2013-01-31,19.41,46,3056
2013-01-02,19.41,36,3056
2013-02-02,19.41,32,3056
2013-03-02,19.41,38,3056
2013-04-02,19.41,54,3056
2013-05-02,19.41,60,3056
2013-06-02,19.41,54,3056
2013-07-02,19.41,56,3056
2013-08-02,19.41,46,3056
2013-09-02,19.41,42,3056
2013-10-02,19.41,60,3056
2013-11-02,19.41,58,3056
2013-12-02,19.41,56,3056
2013-02-13,19.41,56,3056
2013-02-14,19.41,56,3056
2013-02-15,19.41,42,3056
2013-02-16,19.41,40,3056
2013-02-17,19.41,56,3056
2013-02-18,19.41,50,3056
2013-02-19,19.41,50,3056
2013-02-20,19.41,52,3056
2013-02-21,19.41,48,3056
2013-02-22,19.41,38,3056
2013-02-23,19.41,42,3056
2013-02-24,19.41,58,3056
2013-02-25,19.41,48,3056
2013-02-26,19.41,50,3056
2013-02-27,19.41,46,3056
2013-02-28,19.41,52,3056
2013-01-03,19.41,32,3056
2013-02-03,19.41,34,3056
2013-03-03,19.41,44,3056
2013-04-03,19.41,48,3056
2013-05-03,19.41,48,3056
2013-06-03,19.41,50,3056
2013-07-03,19.13,32,3056
2013-07-03,19.41,46,3056
2013-07-03,19.13,30,3056
2013-07-03,19.41,46,3056
2013-08-03,19.41,32,3056
2013-09-03,19.41,40,3056
2013-10-03,19.41,48,3056
2013-11-03,19.41,48,3056
2013-12-03,19.41,50,3056
2013-03-13,19.41,50,3056
2013-03-14,19.41,50,3056
2013-03-15,19.41,40,3056
2013-03-16,19.41,32,3056
2013-03-17,19.41,56,3056
2013-03-18,19.41,44,3056
2013-03-19,19.41,50,3056
2013-03-20,19.41,46,3056
2013-03-21,19.41,44,3056
2013-03-22,19.41,34,3056
2013-03-23,19.41,32,3056
2013-03-24,19.41,46,3056
2013-03-25,19.41,44,3056
2013-03-26,19.41,44,3056
2013-03-27,19.41,46,3056
2013-03-28,19.41,46,3056
2013-03-29,19.41,32,3056
2013-03-30,19.41,36,3056
2013-03-31,19.41,44,3056
2013-01-04,19.41,50,3056
2013-02-04,19.41,48,3056
2013-03-04,19.41,52,3056
2013-04-04,19.41,46,3056
2013-05-04,19.41,34,3056
2013-06-04,19.41,36,3056
2013-07-04,19.41,52,3056
2013-08-04,19.41,32,3056
2013-09-04,19.41,36,3056
2013-10-04,19.41,36,3056
2013-11-04,19.41,50,3056
2013-12-04,19.41,32,3056
2013-04-13,19.41,32,3056
2013-04-14,19.41,44,3056
2013-04-15,19.41,46,3056
2013-04-16,19.41,48,3056
2013-04-17,19.41,46,3056
2013-04-18,19.41,50,3056
2013-04-19,19.41,32,3056
2013-04-20,19.41,34,3056
2013-04-21,19.41,50,3056
2013-04-22,19.41,48,3056
2013-04-23,19.41,48,3056
2013-04-24,19.41,48,3056
2013-04-25,19.41,50,3056
2013-04-26,19.41,32,3056
2013-04-27,19.41,38,3056
2013-04-28,19.41,52,3056
2013-04-29,19.41,52,3056
2013-04-30,19.41,52,3056
2013-01-05,18.46,48,3056
2013-02-05,18.46,50,3056
2013-03-05,18.46,42,3056
2013-04-05,18.46,44,3056
2013-05-05,18.46,42,3056
2013-06-05,18.46,40,3056
2013-07-05,18.46,36,3056
2013-08-05,18.46,50,3056
2013-09-05,18.46,52,3056
2013-10-05,18.46,42,3056
2013-11-05,18.46,36,3056
2013-12-05,18.46,54,3056
2013-05-13,18.46,52,3056
2013-05-14,18.46,54,3056
2013-05-15,18.46,56,3056
2013-05-16,18.46,54,3056
2013-05-17,18.46,42,3056
2013-05-18,18.46,42,3056
2013-05-19,18.46,56,3056
2013-05-20,18.46,56,3056
2013-05-21,18.46,48,3056
2013-05-22,18.46,56,3056
2013-05-23,18.46,54,3056
2013-05-24,18.46,36,3056
2013-05-25,18.46,42,3056
2013-05-26,18.46,56,3056
2013-05-27,18.46,52,3056
2013-05-28,18.46,54,3056
2013-05-29,18.46,56,3056
2013-05-30,18.46,48,3056
2013-05-31,18.46,36,3056
2013-01-06,18.46,40,3056
2013-02-06,18.46,56,3056
2013-03-06,18.46,54,3056
2013-04-06,18.46,56,3056
2013-05-06,18.46,56,3056
2013-06-06,18.46,48,3056
2013-07-06,18.46,42,3056
2013-08-06,18.46,36,3056
2013-09-06,18.46,52,3056
2013-10-06,18.46,54,3056
2013-11-06,18.46,54,3056
2013-12-06,18.46,48,3056
2013-06-13,18.46,56,3056
2013-06-14,18.46,38,3056
2013-06-15,18.46,36,3056
2013-06-16,18.46,48,3056
2013-06-17,18.46,56,3056
2013-06-18,18.46,54,3056
2013-06-19,18.46,48,3056
2013-06-20,18.46,52,3056
2013-06-21,18.46,44,3056
2013-06-22,18.46,44,3056
2013-06-23,18.46,48,3056
2013-06-24,18.46,48,3056
2013-06-25,18.46,54,3056
2013-06-26,18.46,54,3056
2013-06-27,18.46,48,3056
2013-06-28,18.46,28,3056
2013-06-29,18.46,30,3056
2013-06-30,18.46,40,3056
2013-01-07,18.46,50,3056
2013-02-07,18.46,48,3056
2013-03-07,18.46,54,3056
2013-04-07,18.46,56,3056
2013-05-07,18.46,42,3056
2013-06-07,18.46,38,3056
2013-07-07,18.46,56,3056
2013-08-07,18.46,50,3056
2013-09-07,18.46,54,3056
2013-10-07,18.46,48,3056
2013-11-07,18.46,56,3056
2013-12-07,18.46,36,3056
2013-07-13,18.46,36,3056
2013-07-14,18.46,54,3056
2013-07-15,18.46,52,3056
2013-07-16,18.46,56,3056
2013-07-17,18.46,52,3056
2013-07-18,18.46,52,3056
2013-07-19,18.46,38,3056
2013-07-20,18.46,36,3056
2013-07-21,18.46,54,3056
2013-07-22,18.46,56,3056
2013-07-23,18.46,54,3056
2013-07-24,18.46,56,3056
2013-07-25,18.46,52,3056
2013-07-26,18.46,38,3056
2013-07-27,18.46,44,3056
2013-07-28,18.46,50,3056
2013-07-29,18.46,52,3056
2013-07-30,18.46,56,3056
2013-07-31,18.46,56,3056
2013-01-08,18.46,56,3056
2013-02-08,18.46,38,3056
2013-03-08,18.46,42,3056
2013-04-08,18.46,52,3056
2013-05-08,18.46,56,3056
2013-06-08,18.46,48,3056
2013-07-08,18.46,48,3056
2013-08-08,18.46,58,3056
2013-09-08,18.46,42,3056
2013-10-08,18.46,40,3056
2013-11-08,18.46,50,3056
2013-12-08,18.46,54,3056
2013-08-13,18.46,54,3056
2013-08-14,18.46,60,3056
2013-08-15,18.46,66,3056
2013-08-16,18.46,38,3056
2013-08-17,18.46,38,3056
2013-08-18,18.46,54,3056
2013-08-19,18.46,56,3056
2013-08-20,18.46,54,3056
2013-08-21,18.46,50,3056
2013-08-22,18.46,50,3056
2013-08-23,18.46,42,3056
2013-08-24,18.46,40,3056
2013-08-25,18.46,54,3056
2013-08-26,18.46,54,3056
2013-08-27,18.46,54,3056
2013-08-28,18.46,56,3056
2013-08-29,16.45,62,3056
2013-08-30,16.45,44,3056
2013-08-31,16.45,46,3056
2013-01-09,16.45,66,3056
2013-02-09,16.45,62,3056
2013-03-09,16.45,76,3056
2013-04-09,16.45,78,3056
2013-05-09,16.45,76,3056
2013-06-09,16.45,50,3056
2013-07-09,16.45,48,3056
2013-08-09,16.45,62,3056
2013-09-09,16.45,62,3056
2013-10-09,16.45,64,3056
2013-11-09,16.45,68,3056
2013-12-09,16.45,70,3056
2013-09-13,16.45,50,3056
2013-09-14,16.45,48,3056
2013-09-15,16.45,62,3056
2013-09-16,16.45,62,3056
2013-09-17,16.45,66,3056
2013-09-18,16.45,68,3056
2013-09-19,16.45,62,3056
2013-09-20,16.45,48,3056
2013-09-21,16.45,44,3056
2013-09-22,16.45,64,3056
2013-09-23,16.45,68,3056
2013-09-24,16.45,70,3056
2013-09-25,16.45,66,3056
2013-09-26,16.45,66,3056
2013-09-27,16.45,50,3056
2013-09-28,16.45,48,3056
2013-09-29,16.45,68,3056
2013-09-30,16.45,66,3056
2013-01-10,16.45,68,3056
2013-02-10,16.45,70,3056
2013-03-10,16.45,68,3056
2013-04-10,16.45,52,3056
2013-05-10,16.45,46,3056
2013-06-10,16.45,44,3056
2013-07-10,16.45,52,3056
2013-08-10,16.45,44,3056
2013-09-10,16.45,50,3056
2013-10-10,16.45,52,3056
2013-11-10,16.45,40,3056
2013-12-10,16.45,40,3056
2013-10-13,16.45,46,3056
2013-10-14,16.45,68,3056
2013-10-15,16.45,62,3056
2013-10-16,16.45,62,3056
2013-10-17,16.45,64,3056
2013-10-18,16.45,50,3056
2013-10-19,16.45,50,3056
2013-10-20,16.45,62,3056
2013-10-21,16.45,66,3056
2013-10-22,16.45,64,3056
2013-10-23,16.45,66,3056
2013-10-24,16.45,68,3056
2013-10-25,16.45,44,3056
2013-10-26,16.45,44,3056
2013-10-27,16.45,62,3056
2013-10-28,16.45,66,3056
2013-10-29,16.45,62,3056
2013-10-30,16.45,66,3056
2013-10-31,16.45,66,3056
2013-01-11,16.45,48,3056
2013-02-11,16.45,52,3056
2013-03-11,16.45,64,3056
2013-04-11,16.45,62,3056
2013-05-11,16.45,70,3056
2013-06-11,16.45,70,3056
2013-07-11,16.45,64,3056
2013-08-11,16.45,48,3056
2013-09-11,16.45,50,3056
2013-10-11,16.45,70,3056
2013-11-11,16.45,64,3056
2013-12-11,16.45,66,3056
2013-11-13,16.45,68,3056
2013-11-14,16.45,64,3056
2013-11-15,16.45,44,3056
2013-11-16,16.45,50,3056
2013-11-17,16.45,62,3056
2013-11-18,16.45,66,3056
2013-11-19,16.45,68,3056
2013-11-20,16.45,70,3056
2013-11-21,16.45,70,3056
2013-11-22,16.45,50,3056
2013-11-23,16.45,48,3056
2013-11-24,16.45,70,3056
2013-11-25,16.45,66,3056
2013-11-26,16.45,64,3056
2013-11-27,16.45,70,3056
2013-11-28,16.45,70,3056
2013-11-29,16.45,50,3056
2013-11-30,16.45,48,3056
2013-01-12,16.45,64,3056
2013-02-12,16.45,70,3056
2013-03-12,16.45,66,3056
2013-04-12,16.45,78,3056
2013-05-12,16.45,64,3056
2013-06-12,16.45,52,3056
2013-07-12,16.45,58,3056
2013-08-12,16.45,66,3056
2013-09-12,16.45,72,3056
2013-10-12,16.45,66,3056
2013-11-12,16.45,80,3056
2013-12-12,16.45,80,3056
2013-12-13,16.45,52,3056
2013-12-14,16.45,58,3056
2013-12-15,16.45,78,3056
2013-12-16,16.45,80,3056
2013-12-17,16.45,76,3056
2013-12-18,16.45,70,3056
2013-12-19,16.45,62,3056
2013-12-20,16.45,46,3056
2013-12-21,16.45,50,3056
2013-12-22,16.45,70,3056
2013-12-23,16.45,78,3056
2013-12-24,16.45,76,3056
2013-12-25,16.45,80,3056
2013-12-26,16.45,68,3056
2013-12-27,18.37,44,3056
2013-12-28,18.37,44,3056
2013-12-29,18.37,64,3056
2013-12-30,18.37,60,3056
2013-12-31,18.37,58,3056
2014-01-01,18.37,66,3056
2014-02-01,18.37,64,3056
2014-03-01,18.37,50,3056
2014-04-01,18.37,50,3056
2014-05-01,18.37,62,3056
2014-06-01,18.37,64,3056
2014-07-01,18.37,50,3056
2014-08-01,18.37,46,3056
2014-09-01,18.37,48,3056
2014-10-01,18.37,48,3056
2014-11-01,18.37,48,3056
2014-12-01,18.37,66,3056
2014-01-13,18.37,58,3056
2014-01-14,18.37,66,3056
2014-01-15,18.37,58,3056
2014-01-16,18.37,60,3056
2014-01-17,18.37,48,3056
2014-01-18,18.37,46,3056
2014-01-19,18.37,66,3056
2014-01-20,18.37,58,3056
2014-01-21,18.37,60,3056
2014-01-22,18.37,62,3056
2014-01-23,18.37,60,3056
2014-01-24,18.37,46,3056
2014-01-25,18.37,40,3056
2014-01-26,18.37,62,3056
2014-01-27,18.37,66,3056
2014-01-28,18.37,66,3056
2014-01-29,18.37,60,3056
2014-01-30,18.37,66,3056
2014-01-31,18.37,48,3056
2014-01-02,18.37,44,3056
2014-02-02,18.37,64,3056
2014-03-02,18.37,50,3056
2014-04-02,18.37,52,3056
2014-05-02,18.37,56,3056
2014-06-02,18.37,56,3056
2014-07-02,18.37,42,3056
2014-08-02,18.37,50,3056
2014-09-02,18.37,50,3056
2014-10-02,18.37,62,3056
2014-11-02,18.37,60,3056
2014-12-02,18.37,60,3056
2014-02-13,18.37,66,3056
2014-02-14,18.37,50,3056
2014-02-15,18.37,34,3056
2014-02-16,18.37,48,3056
2014-02-17,18.37,50,3056
2014-02-18,18.37,46,3056
2014-02-19,18.37,44,3056
2014-02-20,18.37,44,3056
2014-02-21,18.37,38,3056
2014-02-22,18.37,38,3056
2014-02-23,18.37,54,3056
2014-02-24,18.37,62,3056
2014-02-25,18.37,62,3056
2014-02-26,18.37,66,3056
2014-02-27,18.37,50,3056
2014-02-28,18.37,40,3056
2014-01-03,18.37,40,3056
2014-02-03,18.37,50,3056
2014-03-03,18.37,50,3056
2014-04-03,18.37,56,3056
2014-05-03,18.37,58,3056
2014-06-03,18.37,58,3056
2014-07-03,18.37,42,3056
2014-08-03,18.37,38,3056
2014-09-03,18.37,52,3056
2014-10-03,18.37,50,3056
2014-11-03,18.37,58,3056
2014-12-03,18.37,52,3056
2014-03-13,18.37,58,3056
2014-03-14,18.37,36,3056
2014-03-15,18.37,38,3056
2014-03-16,18.37,54,3056
2014-03-17,18.37,54,3056
2014-03-18,18.37,54,3056
2014-03-19,18.37,56,3056
2014-03-20,18.37,52,3056
2014-03-21,18.37,40,3056
2014-03-22,18.37,44,3056
2014-03-23,18.37,56,3056
2014-03-24,18.37,58,3056
2014-03-25,18.37,58,3056
2014-03-26,18.37,58,3056
2014-03-27,18.37,58,3056
2014-03-28,18.37,36,3056
2014-03-29,18.37,36,3056
2014-03-30,18.37,58,3056
2014-03-31,18.37,50,3056
2014-01-04,18.37,56,3056
2014-02-04,18.37,58,3056
2014-03-04,18.37,50,3056
2014-04-04,18.37,40,3056
2014-05-04,18.37,40,3056
2014-06-04,18.37,56,3056
2014-07-04,18.37,50,3056
2014-08-04,18.37,54,3056
2014-09-04,18.37,50,3056
2014-10-04,18.37,44,3056
2014-11-04,18.37,28,3056
2014-12-04,18.37,30,3056
2014-04-13,18.37,52,3056
2014-04-14,18.37,56,3056
2014-04-15,18.37,58,3056
2014-04-16,18.37,58,3056
2014-04-17,18.37,52,3056
2014-04-18,18.37,36,3056
2014-04-19,18.37,44,3056
2014-04-20,18.37,54,3056
2014-04-21,18.37,58,3056
2014-04-22,18.37,58,3056
2014-04-23,18.37,56,3056
2014-04-24,18.37,58,3056
2014-04-25,18.37,40,3056
2014-04-26,17.48,46,3056
2014-04-27,17.48,54,3056
2014-04-28,17.48,56,3056
2014-04-29,17.48,62,3056
2014-04-30,17.48,60,3056
2014-01-05,17.48,60,3056
2014-02-05,17.48,38,3056
2014-03-05,17.48,44,3056
2014-04-05,17.48,56,3056
2014-05-05,17.48,42,3056
2014-06-05,17.48,40,3056
2014-07-05,17.48,42,3056
2014-08-05,17.48,56,3056
2014-09-05,17.48,46,3056
2014-10-05,17.48,42,3056
2014-11-05,17.48,56,3056
2014-12-05,17.48,60,3056
2014-05-13,17.48,60,3056
2014-05-14,17.48,60,3056
2014-05-15,17.48,54,3056
2014-05-16,17.48,46,3056
2014-05-17,17.48,46,3056
2014-05-18,17.48,56,3056
2014-05-19,17.48,62,3056
2014-05-20,17.48,54,3056
2014-05-21,17.48,60,3056
2014-05-22,17.48,60,3056
2014-05-23,17.48,46,3056
2014-05-24,17.48,44,3056
2014-05-25,17.48,58,3056
2014-05-26,17.48,56,3056
2014-05-27,17.48,60,3056
2014-05-28,17.48,56,3056
2014-05-29,17.48,60,3056
2014-05-30,17.48,40,3056
2014-05-31,17.48,46,3056
2014-01-06,17.48,58,3056
2014-02-06,17.48,62,3056
2014-03-06,17.48,62,3056
2014-04-06,17.48,54,3056
2014-05-06,17.48,58,3056
2014-06-06,17.48,44,3056
2014-07-06,17.48,46,3056
2014-08-06,17.48,60,3056
2014-09-06,17.48,62,3056
2014-10-06,17.48,58,3056
2014-11-06,17.48,62,3056
2014-12-06,17.48,60,3056
2014-06-13,17.48,40,3056
2014-06-14,17.48,46,3056
2014-06-15,17.48,58,3056
2014-06-16,17.48,40,3056
2014-06-17,17.48,42,3056
2014-06-18,17.48,44,3056
2014-06-19,17.48,56,3056
2014-06-20,17.48,46,3056
2014-06-21,17.48,40,3056
2014-06-22,17.48,58,3056
2014-06-23,17.48,62,3056
2014-06-24,17.48,62,3056
2014-06-25,17.48,58,3056
2014-06-26,17.48,62,3056
2014-06-27,17.48,42,3056
2014-06-28,17.48,38,3056
2014-06-29,17.48,56,3056
2014-06-30,17.48,62,3056
2014-01-07,17.48,56,3056
2014-02-07,17.48,56,3056
2014-03-07,17.48,60,3056
2014-04-07,17.48,44,3056
2014-05-07,17.48,38,3056
2014-06-07,17.48,58,3056
2014-07-07,17.48,60,3056
2014-08-07,17.48,58,3056
2014-09-07,17.48,56,3056
2014-10-07,17.48,56,3056
2014-11-07,17.48,44,3056
2014-12-07,17.48,44,3056
2014-07-13,17.48,62,3056
2014-07-14,17.48,56,3056
2014-07-15,17.48,60,3056
2014-07-16,17.48,56,3056
2014-07-17,17.48,58,3056
2014-07-18,17.48,42,3056
2014-07-19,17.48,38,3056
2014-07-20,17.48,58,3056
2014-07-21,17.48,62,3056
2014-07-22,17.48,54,3056
2014-07-23,17.48,54,3056
2014-07-24,17.48,56,3056
2014-07-25,17.48,38,3056
2014-07-26,17.48,44,3056
2014-07-27,17.48,54,3056
2014-07-28,17.48,54,3056
2014-07-29,17.48,60,3056
2014-07-30,17.48,54,3056
2014-07-31,17.48,56,3056
2014-01-08,17.48,40,3056
2014-02-08,17.48,46,3056
2014-03-08,17.48,54,3056
2014-04-08,17.48,54,3056
2014-05-08,17.48,58,3056
2014-06-08,17.48,56,3056
2014-07-08,17.48,58,3056
2014-08-08,17.48,40,3056
2014-09-08,17.48,44,3056
2014-10-08,17.48,54,3056
2014-11-08,17.48,54,3056
2014-12-08,17.48,60,3056
2014-08-13,17.48,56,3056
2014-08-14,17.48,56,3056
2014-08-15,17.48,46,3056
2014-08-16,17.48,38,3056
2014-08-17,17.48,62,3056
2014-08-18,17.48,58,3056
2014-08-19,17.48,54,3056
2014-08-20,17.48,56,3056
2014-08-21,17.48,58,3056
2014-08-22,17.48,40,3056
2014-08-23,17.48,44,3056
2014-08-24,18.77,52,3056
2014-08-25,18.77,56,3056
2014-08-26,18.77,50,3056
2014-08-27,18.77,50,3056
2014-08-28,18.77,48,3056
2014-08-29,18.77,40,3056
2014-08-30,18.77,34,3056
2014-08-31,18.77,56,3056
2014-01-09,18.77,54,3056
2014-02-09,18.77,52,3056
2014-03-09,18.77,56,3056
2014-04-09,18.77,56,3056
2014-05-09,18.77,42,3056
2014-06-09,18.77,38,3056
2014-07-09,18.77,50,3056
2014-08-09,18.77,54,3056
2014-09-09,18.77,48,3056
2014-10-09,18.77,52,3056
2014-11-09,18.77,56,3056
2014-12-09,18.77,42,3056
2014-09-13,18.77,36,3056
2014-09-14,18.77,56,3056
2014-09-15,18.77,48,3056
2014-09-16,18.77,52,3056
2014-09-17,18.77,52,3056
2014-09-18,18.77,52,3056
2014-09-19,18.77,36,3056
2014-09-20,18.77,34,3056
2014-09-21,18.77,56,3056
2014-09-22,18.77,54,3056
2014-09-23,18.77,52,3056
2014-09-24,18.77,52,3056
2014-09-25,18.77,40,3056
2014-09-26,18.77,30,3056
2014-09-27,18.77,26,3056
2014-09-28,18.77,56,3056
2014-09-29,18.77,54,3056
2014-09-30,18.77,54,3056
2014-01-10,18.77,52,3056
2014-02-10,18.77,50,3056
2014-03-10,18.77,34,3056
2014-04-10,18.77,36,3056
2014-05-10,18.77,52,3056
2014-06-10,18.77,56,3056
2014-07-10,18.77,34,3056
2014-08-10,18.77,36,3056
2014-09-10,18.77,34,3056
2014-10-10,18.77,34,3056
2014-11-10,18.77,34,3056
2014-12-10,18.77,34,3056
2014-10-13,18.77,40,3056
2014-10-14,18.77,64,3056
2014-10-15,18.77,56,3056
2014-10-16,18.77,52,3056
2014-10-17,18.77,40,3056
2014-10-18,18.77,42,3056
2014-10-19,18.77,50,3056
2014-10-20,18.77,48,3056
2014-10-21,18.77,50,3056
2014-10-22,18.77,50,3056
2014-10-23,18.77,52,3056
2014-10-24,18.77,34,3056
2014-10-25,18.77,40,3056
2014-10-26,18.77,54,3056
2014-10-27,18.77,52,3056
2014-10-28,18.77,48,3056
2014-10-29,18.77,50,3056
2014-10-30,18.77,50,3056
2014-10-31,18.77,40,3056
2014-01-11,18.77,40,3056
2014-02-11,18.77,52,3056
2014-03-11,18.77,56,3056
2014-04-11,18.77,50,3056
2014-05-11,18.77,52,3056
2014-06-11,18.77,52,3056
2014-07-11,18.77,42,3056
2014-08-11,18.77,38,3056
2014-09-11,18.77,54,3056
2014-10-11,18.77,52,3056
2014-11-11,18.77,54,3056
2014-12-11,18.77,56,3056
2014-11-13,18.77,52,3056
2014-11-14,18.77,40,3056
2014-11-15,18.77,40,3056
2014-11-16,18.77,50,3056
2014-11-17,18.77,56,3056
2014-11-18,18.77,48,3056
2014-11-19,18.77,48,3056
2014-11-20,18.77,52,3056
2014-11-21,18.77,36,3056
2014-11-22,18.77,40,3056
2014-11-23,18.77,48,3056
2014-11-24,18.77,48,3056
2014-11-25,18.77,54,3056
2014-11-26,18.77,56,3056
2014-11-27,18.77,50,3056
2014-11-28,18.77,42,3056
2014-11-29,18.77,38,3056
